ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
223343_at	5.05e-09	1.88e-13	-11.5551047	20.131881	-6.1254297	MS4A7	membrane spanning 4-domains A7
238067_at	5.05e-09	2.19e-13	11.4910856	19.991549	3.3313537	TBC1D8B	TBC1 domain family member 8B
202516_s_at	5.05e-09	2.77e-13	11.3936895	19.776919	3.3518829	DLG1	discs large MAGUK scaffold protein 1
204787_at	8.81e-09	6.44e-13	-11.0483609	19.004824	-6.0498618	VSIG4	V-set and immunoglobulin domain containing 4
231438_x_at	2.58e-08	2.36e-12	10.5289065	17.810457	3.0408068	CDH8	cadherin 8
218468_s_at	3.04e-08	3.34e-12	10.3928345	17.49099	6.7974367	GREM1	gremlin 1, DAN family BMP antagonist
202514_at	3.31e-08	4.82e-12	10.2493086	17.151039	2.5162348	DLG1	discs large MAGUK scaffold protein 1
203549_s_at	3.31e-08	4.85e-12	-10.2469808	17.1455	-6.344726	LPL	lipoprotein lipase
231887_s_at	7.29e-08	1.20e-11	-9.8976468	16.305138	-3.0779624	PALD1	phosphatase domain containing, paladin 1
44783_s_at	7.88e-08	1.44e-11	-9.8274593	16.134101	-2.8598989	HEY1	hes related family bHLH transcription factor with YRPW motif 1
212070_at	1.39e-07	2.89e-11	-9.5637797	15.485006	-4.4904849	ADGRG1	adhesion G protein-coupled receptor G1
241458_at	1.39e-07	3.05e-11	9.5438039	15.435411	1.522151		
204416_x_at	1.46e-07	3.48e-11	-9.4946186	15.313046	-4.9917108	APOC1	apolipoprotein C1
230391_at	1.46e-07	3.74e-11	-9.4674363	15.245267	-4.6322814	CD84	CD84 molecule
222738_at	1.62e-07	4.72e-11	9.3804616	15.027662	2.5170655	WWC2///CLDN22	WW and C2 domain containing 2///claudin 22
223775_at	1.62e-07	5.09e-11	9.3527258	14.958035	4.9642648	HHIP	hedgehog interacting protein
203548_s_at	1.62e-07	5.29e-11	-9.3382489	14.921647	-6.0006582	LPL	lipoprotein lipase
240357_at	1.62e-07	5.34e-11	9.3351361	14.913819	0.8721314		
219771_at	1.62e-07	6.19e-11	9.2801829	14.775388	2.6612791	TBC1D8B	TBC1 domain family member 8B
206028_s_at	1.62e-07	6.19e-11	-9.2800441	14.775038	-4.1414218	MERTK	MER proto-oncogene, tyrosine kinase
201649_at	1.62e-07	6.40e-11	-9.2676805	14.743832	-2.0517286	UBE2L6	ubiquitin conjugating enzyme E2 L6
1561180_at	1.62e-07	6.51e-11	9.2611286	14.727286	1.6253984		
207661_s_at	2.61e-07	1.10e-10	9.0683248	14.237565	1.0221642	SH3PXD2A	SH3 and PX domains 2A
218559_s_at	4.14e-07	1.82e-10	-8.8844435	13.765474	-3.505174	MAFB	MAF bZIP transcription factor B
201721_s_at	4.70e-07	2.15e-10	-8.8235037	13.607945	-6.202994	LAPTM5	lysosomal protein transmembrane 5
202515_at	8.50e-07	4.08e-10	8.5918327	13.004249	1.593519	DLG1	discs large MAGUK scaffold protein 1
227266_s_at	8.50e-07	4.20e-10	-8.581697	12.977664	-4.1792883	FYB	FYN binding protein
203736_s_at	8.64e-07	4.42e-10	8.5629442	12.928439	2.2862587	PPFIBP1	PPFIA binding protein 1
209539_at	8.82e-07	4.68e-10	-8.5428243	12.875572	-2.612163	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
212240_s_at	8.86e-07	4.86e-10	-8.5290745	12.83941	-2.920212	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
1554385_a_at	8.94e-07	5.07e-10	8.5141993	12.800258	1.2009696	PADI2	peptidyl arginine deiminase 2
235352_at	1.26e-06	7.42e-10	-8.3781582	12.440779	-3.9429156	MR1	major histocompatibility complex, class I-related
204469_at	1.26e-06	7.74e-10	-8.3630044	12.400578	-3.9397118	PTPRZ1	protein tyrosine phosphatase, receptor type Z1
217574_at	1.26e-06	7.85e-10	8.3580649	12.387468	3.4330009	CDH8	cadherin 8
203473_at	1.27e-06	8.10e-10	-8.3467774	12.357495	-4.9675053	SLCO2B1	solute carrier organic anion transporter family member 2B1
222670_s_at	1.37e-06	9.17e-10	-8.3029614	12.240986	-3.9319451	MAFB	MAF bZIP transcription factor B
217757_at	1.37e-06	9.28e-10	-8.2986065	12.229392	-3.4539021	A2M	alpha-2-macroglobulin
1567361_at	1.46e-06	1.04e-09	8.258821	12.12335	2.8972968	BDNF-AS	BDNF antisense RNA
223620_at	1.46e-06	1.04e-09	-8.2584871	12.122459	-5.3829659	GPR34	G protein-coupled receptor 34
237108_x_at	1.48e-06	1.08e-09	8.2440426	12.083907	0.8677963	LINC00982	long intergenic non-protein coding RNA 982
202953_at	1.57e-06	1.17e-09	-8.2154133	12.007411	-5.6890287	C1QB	complement C1q B chain
218232_at	1.63e-06	1.26e-09	-8.1916111	11.94373	-5.3919439	C1QA	complement C1q A chain
226459_at	2.03e-06	1.60e-09	-8.10638	11.715081	-4.0822115	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1
220330_s_at	2.04e-06	1.64e-09	-8.0978761	11.692215	-4.3947676	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
227724_at	2.10e-06	1.73e-09	8.078969	11.641342	2.4360344	NUTM2B-AS1///NUTM2A-AS1	NUTM2B antisense RNA 1///NUTM2A antisense RNA 1
212884_x_at	2.21e-06	1.86e-09	-8.0535452	11.572861	-4.0200344	APOE	apolipoprotein E
224065_at	2.30e-06	1.98e-09	8.0323191	11.515622	0.9287033	HIPK2	homeodomain interacting protein kinase 2
202428_x_at	2.35e-06	2.06e-09	-8.0176564	11.476047	-0.9559206	DBI	diazepam binding inhibitor, acyl-CoA binding protein
223280_x_at	2.46e-06	2.20e-09	-7.9943659	11.413129	-5.3032079	MS4A6A	membrane spanning 4-domains A6A
212188_at	3.17e-06	2.90e-09	-7.8975722	11.150899	-2.590623	KCTD12	potassium channel tetramerization domain containing 12
202035_s_at	3.34e-06	3.13e-09	7.8709741	11.078631	2.4877617	SFRP1	secreted frizzled related protein 1
1556037_s_at	3.34e-06	3.18e-09	7.8658477	11.064692	5.1655136	HHIP	hedgehog interacting protein
201743_at	3.53e-06	3.43e-09	-7.8398868	10.994053	-5.3718138	CD14	CD14 molecule
226875_at	3.80e-06	3.76e-09	-7.8077975	10.906622	-1.9888634	DOCK11	dedicator of cytokinesis 11
218839_at	4.19e-06	4.27e-09	-7.7631088	10.784648	-3.3035527	HEY1	hes related family bHLH transcription factor with YRPW motif 1
203382_s_at	4.19e-06	4.29e-09	-7.761767	10.780982	-5.0678358	APOE	apolipoprotein E
211794_at	4.25e-06	4.43e-09	-7.7506286	10.75054	-3.5963274	FYB	FYN binding protein
225763_at	4.26e-06	4.52e-09	-7.7437988	10.731866	-3.1855628	RCSD1	RCSD domain containing 1
1552807_a_at	4.43e-06	4.78e-09	-7.7245479	10.679201	-4.6220807	SIGLEC10	sialic acid binding Ig like lectin 10
203735_x_at	4.64e-06	5.17e-09	7.6972279	10.604384	2.4183353	PPFIBP1	PPFIA binding protein 1
225589_at	4.64e-06	5.18e-09	7.6966888	10.602906	2.1304274	SH3RF1	SH3 domain containing ring finger 1
209389_x_at	4.67e-06	5.30e-09	-7.6884855	10.580422	-1.3306646	DBI	diazepam binding inhibitor, acyl-CoA binding protein
215843_s_at	4.88e-06	5.63e-09	7.6678352	10.523788	2.0444235	TLL2	tolloid like 2
214460_at	5.02e-06	5.88e-09	-7.6526653	10.482151	-3.2852706	LSAMP	limbic system-associated membrane protein
215051_x_at	5.28e-06	6.27e-09	-7.6303966	10.42098	-4.2289826	AIF1	allograft inflammatory factor 1
206498_at	5.52e-06	6.74e-09	7.6053197	10.352024	3.2226775	OCA2	OCA2 melanosomal transmembrane protein
232298_at	5.52e-06	6.76e-09	7.6043359	10.349317	2.7550159	MBNL1-AS1	MBNL1 antisense RNA 1
204122_at	5.69e-06	7.10e-09	-7.5875894	10.303224	-4.807793	TYROBP	TYRO protein tyrosine kinase binding protein
231953_at	5.69e-06	7.18e-09	7.5838693	10.29298	1.5390023	BPTF	bromodomain PHD finger transcription factor
227145_at	5.74e-06	7.35e-09	7.5757398	10.270589	3.372123	LOXL4	lysyl oxidase like 4
219607_s_at	6.44e-06	8.49e-09	-7.5262219	10.134035	-4.9465848	MS4A4A	membrane spanning 4-domains A4A
219358_s_at	6.44e-06	8.59e-09	-7.5220705	10.122574	-3.4864031	ADAP2	ArfGAP with dual PH domains 2
219666_at	6.44e-06	8.60e-09	-7.5216967	10.121542	-4.7446087	MS4A6A	membrane spanning 4-domains A6A
202957_at	6.48e-06	8.77e-09	-7.5150014	10.103053	-3.8427448	HCLS1	hematopoietic cell-specific Lyn substrate 1
219921_s_at	6.63e-06	9.10e-09	7.5021889	10.067657	1.2073565	DOCK5	dedicator of cytokinesis 5
229670_at	7.15e-06	9.93e-09	-7.4721274	9.984534	-2.9285533		
230493_at	7.20e-06	1.02e-08	7.4626473	9.958299	4.8054721	SHISA2	shisa family member 2
240770_at	7.20e-06	1.03e-08	7.4605451	9.952481	1.072132	TMEM171	transmembrane protein 171
233869_x_at	7.25e-06	1.08e-08	7.4449091	9.909184	3.0383634	DKFZP586B0319	DKFZP586B0319 protein
236632_at	7.25e-06	1.09e-08	7.4402105	9.896168	2.7609371	HHIP-AS1	HHIP antisense RNA 1
210426_x_at	7.25e-06	1.09e-08	-7.4394835	9.894154	-2.9350588	RORA	RAR related orphan receptor A
236118_at	7.25e-06	1.10e-08	7.4384182	9.891203	1.2169476	GATA6-AS1	GATA6 antisense RNA 1 (head to head)
206826_at	7.25e-06	1.10e-08	-7.4369652	9.887177	-5.8206312	PMP2	peripheral myelin protein 2
210112_at	7.41e-06	1.14e-08	7.4253938	9.855107	1.5984015	HPS1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1
210982_s_at	7.54e-06	1.17e-08	-7.4152604	9.827011	-5.0036308	HLA-DRA	major histocompatibility complex, class II, DR alpha
210479_s_at	7.56e-06	1.19e-08	-7.4103511	9.813394	-3.1554271	RORA	RAR related orphan receptor A
236984_at	7.78e-06	1.24e-08	7.3965494	9.775101	0.6935046	C4orf26	chromosome 4 open reading frame 26
212109_at	7.90e-06	1.27e-08	7.3876209	9.750316	1.6427783	HN1L	hematological and neurological expressed 1 like
232024_at	8.00e-06	1.30e-08	-7.3792821	9.727161	-3.3671423	GIMAP2	GTPase, IMAP family member 2
207303_at	8.08e-06	1.33e-08	7.3720959	9.7072	3.0734089	PDE1C	phosphodiesterase 1C
225868_at	8.14e-06	1.36e-08	-7.365336	9.688418	-3.4702439	TRIM47	tripartite motif containing 47
209312_x_at	8.14e-06	1.37e-08	-7.3622062	9.67972	-4.8191508	LOC101060835///LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
238827_at	8.28e-06	1.41e-08	7.3524079	9.652484	2.248901	SH3RF2	SH3 domain containing ring finger 2
222686_s_at	8.28e-06	1.45e-08	7.3434376	9.62754	2.4503494	CPPED1	calcineurin like phosphoesterase domain containing 1
240781_x_at	8.28e-06	1.46e-08	7.3392602	9.615921	1.0671068	DCUN1D1	defective in cullin neddylation 1 domain containing 1
206136_at	8.28e-06	1.47e-08	7.3379691	9.612329	1.275646	FZD5	frizzled class receptor 5
208894_at	8.28e-06	1.48e-08	-7.334733	9.603326	-5.1056013	HLA-DRA	major histocompatibility complex, class II, DR alpha
232100_at	8.28e-06	1.49e-08	7.3332263	9.599134	1.3915609	RNF217	ring finger protein 217
1552316_a_at	8.28e-06	1.50e-08	-7.3311159	9.593262	-3.5604342	GIMAP1	GTPase, IMAP family member 1
203381_s_at	8.39e-06	1.57e-08	-7.3162178	9.551795	-5.0381228	APOE	apolipoprotein E
205103_at	8.39e-06	1.58e-08	-7.3136933	9.544766	-4.7983475	C1orf61	chromosome 1 open reading frame 61
205098_at	8.39e-06	1.58e-08	-7.3130356	9.542934	-3.9684961	CCR1	C-C motif chemokine receptor 1
218380_at	8.39e-06	1.59e-08	-7.3103517	9.53546	-1.5120433	LOC728392	uncharacterized LOC728392
228892_at	8.39e-06	1.61e-08	7.3072848	9.526919	1.3919098	SH3RF2	SH3 domain containing ring finger 2
244828_x_at	8.39e-06	1.61e-08	7.3063612	9.524347	2.0688751	NAF1	nuclear assembly factor 1 ribonucleoprotein
231894_at	8.60e-06	1.67e-08	7.2946895	9.49183	2.0573852	SARS	seryl-tRNA synthetase
219777_at	8.73e-06	1.71e-08	-7.2855319	9.466308	-3.5163867	GIMAP6	GTPase, IMAP family member 6
224032_x_at	8.73e-06	1.72e-08	7.2833518	9.460231	1.3600713	SPANXA2///SPANXA1	SPANX family member A2///sperm protein associated with the nucleus, X-linked, family member A1
208306_x_at	8.92e-06	1.78e-08	-7.2729749	9.431296	-3.7654386	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
218443_s_at	9.12e-06	1.83e-08	7.262394	9.401782	1.24149	DAZAP1	DAZ associated protein 1
202449_s_at	9.28e-06	1.90e-08	-7.2496717	9.366277	-1.4437293	RXRA	retinoid X receptor alpha
1554384_at	9.28e-06	1.91e-08	7.2484121	9.362761	2.9177698	PADI2	peptidyl arginine deiminase 2
1556128_a_at	9.28e-06	1.92e-08	7.2471633	9.359275	3.1981218	RASGRF2	Ras protein specific guanine nucleotide releasing factor 2
233907_s_at	9.31e-06	1.94e-08	7.242938	9.347479	1.2116248	SERTAD4	SERTA domain containing 4
205269_at	9.38e-06	1.97e-08	-7.2375902	9.332546	-3.4148045	LCP2	lymphocyte cytosolic protein 2
214511_x_at	9.40e-06	1.99e-08	-7.2338856	9.3222	-4.8955366	FCGR1B	Fc fragment of IgG receptor Ib
226068_at	1.02e-05	2.18e-08	-7.2031903	9.236417	-3.6468777	SYK	spleen associated tyrosine kinase
209619_at	1.04e-05	2.25e-08	-7.1931338	9.208291	-3.9782125	CD74	CD74 molecule
204185_x_at	1.04e-05	2.26e-08	7.1905668	9.20111	1.21348	PPID	peptidylprolyl isomerase D
1554757_a_at	1.12e-05	2.46e-08	7.1631422	9.124349	0.9049934	INPP5A	inositol polyphosphate-5-phosphatase A
213553_x_at	1.13e-05	2.49e-08	-7.1580901	9.1102	-2.8713557	APOC1	apolipoprotein C1
219694_at	1.15e-05	2.58e-08	-7.1463176	9.077219	-2.353975	FAM105A	family with sequence similarity 105 member A
227197_at	1.15e-05	2.58e-08	-7.1463176	9.077219	-2.1459231	ARHGEF26	Rho guanine nucleotide exchange factor 26
230008_at	1.16e-05	2.63e-08	-7.1395902	9.058366	-4.3372859	THSD7A	thrombospondin type 1 domain containing 7A
215193_x_at	1.17e-05	2.69e-08	-7.1327036	9.039062	-4.6748121	LOC101060835///LOC100996809///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
203416_at	1.19e-05	2.74e-08	-7.1261524	9.020693	-4.2018032	CD53	CD53 molecule
209291_at	1.22e-05	2.85e-08	-7.112172	8.98148	-2.6291346	ID4	inhibitor of DNA binding 4, HLH protein
241864_x_at	1.22e-05	2.86e-08	7.1109864	8.978154	2.5562277		
204670_x_at	1.23e-05	2.89e-08	-7.1076406	8.968766	-4.5242449	LOC100996809///HLA-DRB4///HLA-DRB1	HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 1
218469_at	1.29e-05	3.07e-08	7.0875892	8.912481	6.2711265	GREM1	gremlin 1, DAN family BMP antagonist
213566_at	1.31e-05	3.14e-08	-7.0792272	8.888996	-4.1432986	RNASE6	ribonuclease A family member k6
224356_x_at	1.46e-05	3.53e-08	-7.0402464	8.77943	-4.8764237	MS4A6A	membrane spanning 4-domains A6A
238647_at	1.49e-05	3.63e-08	7.0303353	8.751548	2.0831681	C14orf28	chromosome 14 open reading frame 28
203202_at	1.51e-05	3.69e-08	-7.025102	8.736822	-0.9716812	KRR1	KRR1, small subunit processome component homolog
209946_at	1.53e-05	3.77e-08	7.0177571	8.71615	3.5327044	VEGFC	vascular endothelial growth factor C
203932_at	1.53e-05	3.80e-08	-7.0154186	8.709567	-3.5195454	HLA-DMB	major histocompatibility complex, class II, DM beta
211990_at	1.53e-05	3.84e-08	-7.0117459	8.699227	-3.9498358	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
241362_at	1.55e-05	3.92e-08	7.0049053	8.679965	0.784234	SOGA1	suppressor of glucose, autophagy associated 1
243818_at	1.55e-05	3.98e-08	6.9998197	8.665643	2.4218131	SFTA1P	surfactant associated 1, pseudogene
232676_x_at	1.55e-05	4.02e-08	-6.9961759	8.655379	-1.4190223	MYEF2	myelin expression factor 2
223486_at	1.55e-05	4.03e-08	6.9953145	8.652952	1.7499127	GTPBP8	GTP binding protein 8 (putative)
217478_s_at	1.55e-05	4.05e-08	-6.9932614	8.647169	-4.4544267	HLA-DMA	major histocompatibility complex, class II, DM alpha
204430_s_at	1.55e-05	4.07e-08	-6.9919076	8.643355	-4.1977233	SLC2A5	solute carrier family 2 member 5
226690_at	1.55e-05	4.11e-08	-6.9884547	8.633626	-5.0351771	ADCYAP1R1	ADCYAP receptor type I
223454_at	1.55e-05	4.12e-08	-6.9876418	8.631336	-3.9415525	CXCL16	C-X-C motif chemokine ligand 16
227096_at	1.55e-05	4.13e-08	6.9867752	8.628894	0.9113077	JOSD2	Josephin domain containing 2
1560286_s_at	1.57e-05	4.21e-08	6.9800623	8.609976	2.4729378	LOC101928955	uncharacterized LOC101928955
200795_at	1.58e-05	4.28e-08	-6.975252	8.596417	-6.1539177	SPARCL1	SPARC like 1
1553906_s_at	1.58e-05	4.34e-08	-6.9702311	8.582262	-3.9580776	FGD2	FYVE, RhoGEF and PH domain containing 2
208127_s_at	1.58e-05	4.34e-08	6.9698643	8.581228	1.685527	SOCS5	suppressor of cytokine signaling 5
206926_s_at	1.59e-05	4.38e-08	6.9668136	8.572626	0.7165721	IL11	interleukin 11
211070_x_at	1.74e-05	4.84e-08	-6.9333234	8.478141	-1.0914641	DBI	diazepam binding inhibitor, acyl-CoA binding protein
238356_at	1.74e-05	4.90e-08	-6.9291806	8.466446	-2.7363945	DOCK11	dedicator of cytokinesis 11
226039_at	1.74e-05	4.92e-08	-6.9280658	8.463298	-3.8733709	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
223265_at	1.74e-05	4.93e-08	6.9271163	8.460618	0.9687414	SH3BP5L	SH3 binding domain protein 5 like
223467_at	1.74e-05	4.95e-08	-6.9257702	8.456817	-3.2035709	RASD1	ras related dexamethasone induced 1
206801_at	1.74e-05	5.00e-08	6.9221338	8.446549	3.2592742	NPPB	natriuretic peptide B
205794_s_at	1.78e-05	5.15e-08	-6.9126737	8.419831	-2.2081292	NOVA1	NOVA alternative splicing regulator 1
214337_at	1.78e-05	5.16e-08	6.9114955	8.416503	1.7369509	COPA	coatomer protein complex subunit alpha
220078_at	1.80e-05	5.29e-08	6.9032603	8.393236	1.0394503	USP48	ubiquitin specific peptidase 48
227666_at	1.80e-05	5.30e-08	-6.9027045	8.391666	-2.9041478	DCLK2	doublecortin like kinase 2
204926_at	1.84e-05	5.45e-08	6.8936672	8.366126	3.0314793	INHBA	inhibin beta A subunit
1561633_at	1.84e-05	5.48e-08	6.8913785	8.359657	0.8744196	HMGA2	high mobility group AT-hook 2
223309_x_at	1.86e-05	5.59e-08	-6.8848791	8.341283	-1.5063236	PNPLA8	patatin like phospholipase domain containing 8
207761_s_at	1.90e-05	5.74e-08	-6.8757069	8.315347	-3.3716891	METTL7A	methyltransferase like 7A
202803_s_at	1.92e-05	5.84e-08	-6.8700175	8.299256	-4.3658012	ITGB2	integrin subunit beta 2
225626_at	1.94e-05	5.96e-08	-6.8633526	8.280402	-2.1678789	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
217767_at	1.94e-05	6.00e-08	-6.8611812	8.274259	-6.1697364	C3	complement component 3
213711_at	1.94e-05	6.01e-08	6.8604711	8.272249	2.0442244	KRT81	keratin 81
1555673_at	1.97e-05	6.13e-08	6.8537134	8.253127	4.1635598	KRTAP2-3///KRTAP2-4	keratin associated protein 2-3///keratin associated protein 2-4
241060_x_at	1.97e-05	6.15e-08	6.8524886	8.24966	2.1895052		
235127_at	1.99e-05	6.27e-08	-6.8463442	8.232269	-5.5743737	PMP2	peripheral myelin protein 2
235306_at	2.03e-05	6.46e-08	-6.8362862	8.203794	-3.633484	GIMAP8	GTPase, IMAP family member 8
204271_s_at	2.03e-05	6.46e-08	-6.8358839	8.202655	-4.0054088	EDNRB	endothelin receptor type B
241969_at	2.08e-05	6.68e-08	6.8247945	8.171249	2.6994019	ARID5B	AT-rich interaction domain 5B
205613_at	2.08e-05	6.73e-08	-6.8225106	8.164779	-2.1682587	SYT17	synaptotagmin 17
209717_at	2.08e-05	6.73e-08	6.8224014	8.16447	1.6737983	EVI5	ecotropic viral integration site 5
217150_s_at	2.12e-05	6.89e-08	6.8142076	8.141256	2.0163911	NF2	neurofibromin 2
209293_x_at	2.17e-05	7.11e-08	-6.8041071	8.112632	-3.1217603	ID4	inhibitor of DNA binding 4, HLH protein
230925_at	2.26e-05	7.44e-08	-6.788474	8.068312	-3.6644654	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein
222173_s_at	2.26e-05	7.47e-08	6.7871274	8.064493	1.468912	TBC1D2	TBC1 domain family member 2
227346_at	2.30e-05	7.64e-08	-6.779506	8.042878	-3.6917567	IKZF1	IKAROS family zinc finger 1
218699_at	2.32e-05	7.75e-08	-6.774938	8.02992	-1.6686398	RAB29	RAB29, member RAS oncogene family
229367_s_at	2.33e-05	7.85e-08	-6.7706834	8.01785	-3.0927686	GIMAP6	GTPase, IMAP family member 6
202054_s_at	2.33e-05	7.89e-08	-6.7689676	8.012982	-1.4716112	ALDH3A2	aldehyde dehydrogenase 3 family member A2
201720_s_at	2.44e-05	8.31e-08	-6.7515936	7.963673	-4.0577632	LAPTM5	lysosomal protein transmembrane 5
203104_at	2.46e-05	8.43e-08	-6.746639	7.949607	-3.8267159	CSF1R	colony stimulating factor 1 receptor
203761_at	2.52e-05	8.67e-08	-6.7373577	7.923252	-3.9490728	SLA	Src-like-adaptor
213241_at	2.64e-05	9.12e-08	-6.7202827	7.874748	-2.8813859	PLXNC1	plexin C1
203645_s_at	2.69e-05	9.34e-08	-6.7122103	7.851808	-6.3904046	CD163	CD163 molecule
212506_at	2.76e-05	9.64e-08	6.7015711	7.821567	0.9096573	PICALM	phosphatidylinositol binding clathrin assembly protein
235337_at	2.76e-05	9.70e-08	6.6995493	7.81582	2.3800429	SERTAD4	SERTA domain containing 4
1559780_at	2.77e-05	9.80e-08	6.6962417	7.806415	1.5541728		
204502_at	2.77e-05	9.95e-08	-6.6911598	7.791965	-2.3651946	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
226794_at	2.77e-05	9.99e-08	6.6895943	7.787513	1.4341875	STXBP5	syntaxin binding protein 5
219366_at	2.77e-05	1.00e-07	6.6889589	7.785706	1.7887524	AVEN	apoptosis and caspase activation inhibitor
1558930_at	2.77e-05	1.00e-07	6.6886751	7.784899	1.6053654	LINC00460	long intergenic non-protein coding RNA 460
1558643_s_at	2.77e-05	1.00e-07	6.6885096	7.784428	3.4029092	EDIL3	EGF like repeats and discoidin domains 3
1570155_at	2.82e-05	1.03e-07	6.6793595	7.758403	1.8361012	LINC01111	long intergenic non-protein coding RNA 1111
1558501_at	2.82e-05	1.03e-07	6.6786171	7.756291	1.5484941	DNM3	dynamin 3
1555420_a_at	2.85e-05	1.05e-07	6.6718931	7.737162	1.6790779	KLF7	Kruppel like factor 7
213722_at	2.85e-05	1.05e-07	-6.6718132	7.736934	-1.730482	SOX2	SRY-box 2
202674_s_at	2.85e-05	1.06e-07	6.6707822	7.734001	2.1031423	LMO7	LIM domain 7
202222_s_at	2.87e-05	1.07e-07	6.6660583	7.720559	1.4542276	DES	desmin
202800_at	2.93e-05	1.10e-07	-6.6572853	7.695591	-3.3806596	SLC1A3	solute carrier family 1 member 3
233180_at	2.93e-05	1.10e-07	6.6563035	7.692796	1.944836		
206420_at	3.01e-05	1.14e-07	-6.6451434	7.661025	-3.3417214	IGSF6	immunoglobulin superfamily member 6
225353_s_at	3.01e-05	1.15e-07	-6.6440079	7.657791	-3.2626719	C1QC	complement C1q C chain
1553499_s_at	3.25e-05	1.24e-07	6.6168349	7.580391	0.8976566	SERPINA9	serpin family A member 9
210105_s_at	3.25e-05	1.25e-07	-6.6145834	7.573975	-1.0302762	FYN	FYN proto-oncogene, Src family tyrosine kinase
234144_at	3.25e-05	1.26e-07	6.6129575	7.569342	1.2992625		
230290_at	3.25e-05	1.26e-07	6.6118601	7.566214	3.4509662	SCUBE3	signal peptide, CUB domain and EGF like domain containing 3
206614_at	3.26e-05	1.27e-07	6.6082656	7.55597	3.0272306	GDF5	growth differentiation factor 5
202422_s_at	3.26e-05	1.28e-07	6.606178	7.55002	2.7656693	ACSL4	acyl-CoA synthetase long-chain family member 4
203662_s_at	3.26e-05	1.28e-07	-6.6061517	7.549945	-3.8868521	TMOD1	tropomodulin 1
220217_x_at	3.33e-05	1.31e-07	6.5980544	7.526863	1.6079637	SPANXA2///SPANXC///SPANXA1	SPANX family member A2///SPANX family member C///sperm protein associated with the nucleus, X-linked, family member A1
218692_at	3.45e-05	1.37e-07	-6.5832053	7.484522	-3.2713191	SYBU	syntabulin
215704_at	3.45e-05	1.37e-07	6.5828077	7.483388	4.6694138	FLG	filaggrin
219213_at	3.51e-05	1.41e-07	-6.5751036	7.461414	-2.1277781	JAM2	junctional adhesion molecule 2
206421_s_at	3.69e-05	1.48e-07	6.5575085	7.411211	2.5470791	SERPINB7	serpin family B member 7
221156_x_at	3.70e-05	1.50e-07	6.5532403	7.39903	1.6320413	CCPG1	cell cycle progression 1
206029_at	3.70e-05	1.50e-07	6.5529139	7.398098	4.4094134	ANKRD1	ankyrin repeat domain 1
205966_at	3.71e-05	1.51e-07	6.551081	7.392867	1.806953	TAF13	TATA-box binding protein associated factor 13
209466_x_at	3.74e-05	1.53e-07	-6.5462514	7.379081	-2.1001425	PTN	pleiotrophin
218899_s_at	3.75e-05	1.54e-07	-6.544616	7.374412	-3.0191924	BAALC	brain and acute leukemia, cytoplasmic
210654_at	3.85e-05	1.59e-07	6.5342874	7.344923	2.2717342	TNFRSF10D	TNF receptor superfamily member 10d
229635_at	3.87e-05	1.61e-07	-6.5304172	7.333871	-4.3827561	LINC01094	long intergenic non-protein coding RNA 1094
215049_x_at	3.94e-05	1.64e-07	-6.5235934	7.314382	-6.2109996	CD163	CD163 molecule
210091_s_at	3.94e-05	1.65e-07	-6.5216208	7.308748	-3.2007205	DTNA	dystrobrevin alpha
203661_s_at	4.03e-05	1.70e-07	-6.5122913	7.282096	-3.8926401	TMOD1	tropomodulin 1
208982_at	4.03e-05	1.70e-07	-6.5117804	7.280636	-4.1264517	PECAM1	platelet and endothelial cell adhesion molecule 1
209314_s_at	4.03e-05	1.71e-07	6.5089772	7.272627	1.9752096	HBS1L	HBS1 like translational GTPase
215047_at	4.03e-05	1.72e-07	6.5088522	7.27227	1.6628504	TRIM58	tripartite motif containing 58
